Date,Predicted Line Time
2016-10-12,60.2247191011236
2016-10-13,75.9493670886076
2016-10-14,86.26262626262626
2016-10-15,68.48314606741573
2016-10-16,57.67326732673267
2016-10-17,64.5360824742268
2016-10-18,42.073170731707314
2016-10-19,57.25806451612903
2016-10-20,50.78313253012048
2016-10-21,70.97087378640776
2016-10-22,95.61224489795919
2016-10-23,62.66304347826087
2016-10-24,52.5
2016-10-25,44.67391304347826
2016-10-26,61.53846153846154
2016-10-27,
2016-10-28,
2016-10-29,
2016-10-30,
2016-10-31,
2016-11-01,
2016-11-02,
2016-11-03,
2016-11-04,
2016-11-05,
2016-11-06,
2016-11-07,
2016-11-08,
2016-11-09,
2016-11-10,55.80808080808081
2016-11-11,73.73873873873873
2016-11-12,58.8421052631579
2016-11-13,50.4639175257732
2016-11-14,48.02469135802469
2016-11-15,44.94444444444444
2016-11-16,32.1
2016-11-17,36.93181818181818
2016-11-18,42.407407407407405
2016-11-19,56.25
2016-11-20,70.125
2016-11-21,94.00862068965517
2016-11-22,77.16814159292035
2016-11-23,97.2566371681416
2016-11-24,69.67289719626169
2016-11-25,83.6231884057971
2016-11-26,70.5603448275862
2016-11-27,54.175257731958766
2016-11-28,54.71590909090909
2016-11-29,44.94444444444444
2016-11-30,40.93023255813954
2016-12-01,46.89655172413793
2016-12-02,50.8411214953271
2016-12-03,59.09090909090909
2016-12-04,65.27472527472527
2016-12-05,47.5
2016-12-06,42.94871794871795
2016-12-07,46.851851851851855
2016-12-08,52.28260869565217
2016-12-09,91.45833333333333
2016-12-10,66.25
2016-12-11,61.47727272727273
2016-12-12,72.03703703703704
2016-12-13,54.72826086956522
2016-12-14,57.55952380952381
2016-12-15,53.48837209302326
2016-12-16,68.95652173913044
2016-12-17,68.93518518518519
2016-12-18,88.06451612903226
2016-12-19,100.48672566371681
2016-12-20,87.74038461538461
2016-12-21,76.57894736842105
2016-12-22,80.72072072072072
2016-12-23,61.16279069767442
2016-12-24,56.415929203539825
2016-12-25,43.70967741935484
2016-12-26,74.38524590163935
2016-12-27,110.990990990991
2016-12-28,116.8796992481203
2016-12-29,136.97761194029852
2016-12-30,105.1418439716312
2016-12-31,94.54887218045113
2017-01-01,79.82758620689656
2017-01-02,103.77906976744185
2017-01-03,111.8452380952381
2017-01-04,87.54629629629629
2017-01-05,83.125
2017-01-06,80.85585585585585
2017-01-07,47.76699029126213
2017-01-08,60.94736842105263
2017-01-09,63.28431372549019
2017-01-10,56.21495327102804
2017-01-11,44.40860215053763
2017-01-12,53.01980198019802
2017-01-13,55.77272727272727
2017-01-14,88.95061728395062
2017-01-15,93.17204301075269
2017-01-16,78.15789473684211
2017-01-17,43.35616438356164
2017-01-18,29.900990099009903
2017-01-19,46.51685393258427
2017-01-20,58.214285714285715
2017-01-21,56.76470588235294
2017-01-22,53.38709677419355
2017-01-23,62.077922077922075
2017-01-24,38.191489361702125
2017-01-25,33.14102564102564
2017-01-26,40.714285714285715
2017-01-27,64.66019417475728
2017-01-28,55.76923076923077
2017-01-29,37.013888888888886
2017-01-30,49.03846153846154
2017-01-31,41.80327868852459
2017-02-01,24.9468085106383
2017-02-02,47.18390804597701
2017-02-03,34.82905982905983
2017-02-04,68.48958333333333
2017-02-05,56.91588785046729
2017-02-06,53.43434343434343
2017-02-07,31.18811881188119
2017-02-08,35.85858585858586
2017-02-09,38.802083333333336
2017-02-10,60.130434782608695
2017-02-11,56.633663366336634
2017-02-12,70.53398058252426
2017-02-13,69.18367346938776
2017-02-14,39.39393939393939
2017-02-15,29.207920792079207
2017-02-16,59.63157894736842
2017-02-17,60.97457627118644
2017-02-18,87.47524752475248
2017-02-19,101.10655737704919
2017-02-20,91.73076923076923
2017-02-21,69.0625
2017-02-22,65.57142857142857
2017-02-23,79.78021978021978
2017-02-24,69.65517241379311
2017-02-25,64.33333333333333
2017-02-26,75.26548672566372
2017-02-27,80.73684210526316
2017-02-28,87.84313725490196
2017-03-01,71.96969696969697
2017-03-02,70.98039215686275
2017-03-03,62.62135922330097
2017-03-04,79.47916666666667
2017-03-05,85.32710280373831
2017-03-06,55.35
2017-03-07,54.03225806451613
2017-03-08,56.91919191919192
2017-03-09,59.89247311827957
2017-03-10,110.26315789473684
2017-03-11,81.41414141414141
2017-03-12,97.11206896551724
2017-03-13,137.16981132075472
2017-03-14,139.07407407407408
2017-03-15,107.61061946902655
2017-03-16,118.13084112149532
2017-03-17,93.88392857142857
2017-03-18,70.52631578947368
2017-03-19,67.87037037037037
2017-03-20,74.15178571428571
2017-03-21,54.74747474747475
2017-03-22,64.86111111111111
2017-03-23,69.65
2017-03-24,85.27777777777777
2017-03-25,82.71428571428571
2017-03-26,85.12711864406779
2017-03-27,70.0
2017-03-28,67.0
2017-03-29,70.75
2017-03-30,71.875
2017-03-31,75.64220183486239
2017-04-01,84.7
2017-04-02,67.41935483870968
2017-04-03,62.96296296296296
2017-04-04,69.83870967741936
2017-04-05,68.72448979591837
2017-04-06,77.8804347826087
2017-04-07,82.88461538461539
2017-04-08,72.5
2017-04-09,72.94392523364486
2017-04-10,81.23711340206185
2017-04-11,89.35
2017-04-12,98.46153846153847
2017-04-13,89.45454545454545
2017-04-14,76.85185185185185
2017-04-15,79.65346534653466
2017-04-16,53.18181818181818
2017-04-17,68.01980198019803
2017-04-18,61.58878504672897
2017-04-19,49.716981132075475
2017-04-20,63.125
2017-04-21,65.1470588235294
2017-04-22,69.63636363636364
2017-04-23,49.49074074074074
2017-04-24,45.36036036036036
2017-04-25,39.02542372881356
2017-04-26,34.23076923076923
2017-04-27,39.56989247311828
2017-04-28,54.67289719626168
2017-04-29,71.70212765957447
2017-04-30,58.65217391304348
2017-05-01,50.2212389380531
2017-05-02,32.735849056603776
2017-05-03,30.714285714285715
2017-05-04,69.04040404040404
2017-05-05,55.91304347826087
2017-05-06,84.12280701754386
2017-05-07,84.34959349593495
2017-05-08,76.29166666666667
2017-05-09,46.63793103448276
2017-05-10,35.09615384615385
2017-05-11,42.28971962616822
2017-05-12,60.55555555555556
2017-05-13,73.49557522123894
2017-05-14,62.78225806451613
2017-05-15,59.18181818181818
2017-05-16,48.45132743362832
2017-05-17,38.526785714285715
2017-05-18,49.343434343434346
2017-05-19,67.5
2017-05-20,77.92929292929293
2017-05-21,75.70093457943925
2017-05-22,56.25
2017-05-23,53.980582524271846
2017-05-24,56.652542372881356
2017-05-25,75.89887640449439
2017-05-26,65.91836734693878
2017-05-27,95.2127659574468
2017-05-28,96.40495867768595
2017-05-29,94.08653846153847
2017-05-30,65.43859649122807
2017-05-31,76.17924528301887
2017-06-01,83.6842105263158
2017-06-02,76.93693693693693
2017-06-03,91.58823529411765
2017-06-04,95.94262295081967
2017-06-05,82.17948717948718
2017-06-06,81.28571428571429
2017-06-07,82.71929824561404
2017-06-08,88.97058823529412
2017-06-09,60.575221238938056
2017-06-10,46.73913043478261
2017-06-11,49.651162790697676
2017-06-12,68.59504132231405
2017-06-13,58.429752066115704
2017-06-14,63.23770491803279
2017-06-15,59.824561403508774
2017-06-16,59.419642857142854
2017-06-17,48.52173913043478
2017-06-18,49.92125984251968
2017-06-19,63.220338983050844
2017-06-20,62.54716981132076
2017-06-21,58.177570093457945
2017-06-22,55.68807339449541
2017-06-23,56.98275862068966
2017-06-24,79.66666666666667
2017-06-25,54.488188976377955
2017-06-26,94.51612903225806
2017-06-27,74.28571428571429
2017-06-28,75.65217391304348
2017-06-29,81.39423076923077
2017-06-30,74.17391304347827
2017-07-01,68.23275862068965
2017-07-02,74.7265625
2017-07-03,77.26495726495726
2017-07-04,51.9327731092437
2017-07-05,63.45528455284553
2017-07-06,68.79310344827586
2017-07-07,55.60344827586207
2017-07-08,60.51282051282051
2017-07-09,59.75806451612903
2017-07-10,69.44915254237289
2017-07-11,74.7008547008547
2017-07-12,81.06837606837607
2017-07-13,63.99122807017544
2017-07-14,65.24793388429752
2017-07-15,59.57627118644068
2017-07-16,61.32
2017-07-17,66.55660377358491
2017-07-18,67.06896551724138
2017-07-19,72.73913043478261
2017-07-20,77.19827586206897
2017-07-21,58.94957983193277
2017-07-22,64.78448275862068
2017-07-23,80.5952380952381
2017-07-24,76.93693693693693
2017-07-25,70.6896551724138
2017-07-26,74.3859649122807
2017-07-27,72.87735849056604
2017-07-28,63.027522935779814
2017-07-29,80.875
2017-07-30,73.41269841269842
2017-07-31,86.06837606837607
2017-08-01,66.95652173913044
2017-08-02,55.59322033898305
2017-08-03,62.75423728813559
2017-08-04,66.80672268907563
2017-08-05,58.65546218487395
2017-08-06,74.921875
2017-08-07,64.11764705882354
2017-08-08,42.71186440677966
2017-08-09,59.87394957983193
2017-08-10,67.47863247863248
2017-08-11,63.4051724137931
2017-08-12,74.7244094488189
2017-08-13,66.87022900763358
2017-08-14,59.91525423728814
2017-08-15,46.99152542372882
2017-08-16,60.806451612903224
2017-08-17,55.578512396694215
2017-08-18,57.0940170940171
2017-08-19,49.11290322580645
2017-08-20,60.48
2017-08-21,68.97196261682242
2017-08-22,54.52173913043478
2017-08-23,50.663716814159294
2017-08-24,57.21774193548387
2017-08-25,61.531531531531535
2017-08-26,48.73913043478261
2017-08-27,60.27131782945737
2017-08-28,57.23684210526316
2017-08-29,49.476190476190474
2017-08-30,36.05042016806723
2017-08-31,34.87068965517241
2017-09-01,44.0
2017-09-02,62.47863247863248
2017-09-03,84.76377952755905
2017-09-04,59.47826086956522
2017-09-05,33.541666666666664
2017-09-06,23.76
2017-09-07,26.403508771929825
2017-09-08,22.21590909090909
2017-09-09,24.9375
2017-09-10,
2017-09-11,
2017-09-12,23.940677966101696
2017-09-13,16.52777777777778
2017-09-14,26.834862385321102
2017-09-15,32.36607142857143
2017-09-16,43.392857142857146
2017-09-17,43.739837398373986
2017-09-18,39.5
2017-09-19,43.78378378378378
2017-09-20,41.055045871559635
2017-09-21,51.22641509433962
2017-09-22,62.783018867924525
2017-09-23,46.16504854368932
2017-09-24,56.791666666666664
2017-09-25,43.333333333333336
2017-09-26,40.18691588785047
2017-09-27,36.342592592592595
2017-09-28,45.04716981132076
2017-09-29,46.92660550458716
2017-09-30,52.1875
2017-10-01,51.15384615384615
2017-10-02,45.8411214953271
2017-10-03,45.092592592592595
2017-10-04,31.682242990654206
2017-10-05,45.90909090909091
2017-10-06,64.5
2017-10-07,72.96511627906976
2017-10-08,91.869918699187
2017-10-09,83.67924528301887
2017-10-10,72.16814159292035
2017-10-11,53.425925925925924
2017-10-12,69.7196261682243
2017-10-13,67.33644859813084
2017-10-14,65.2803738317757
2017-10-15,68.42342342342343
2017-10-16,64.48113207547169
2017-10-17,66.73267326732673
2017-10-18,56.34020618556701
2017-10-19,80.44117647058823
2017-10-20,64.90196078431373
2017-10-21,87.08333333333333
2017-10-22,78.87387387387388
2017-10-23,48.691588785046726
2017-10-24,47.549019607843135
2017-10-25,55.0
2017-10-26,41.711711711711715
2017-10-27,62.37623762376238
2017-10-28,53.20754716981132
2017-10-29,59.142857142857146
2017-10-30,49.76190476190476
2017-10-31,41.44444444444444
2017-11-01,34.81481481481482
2017-11-02,32.47663551401869
2017-11-03,48.39449541284404
2017-11-04,45.094339622641506
2017-11-05,48.48623853211009
2017-11-06,68.94736842105263
2017-11-07,39.764150943396224
2017-11-08,45.09708737864078
2017-11-09,74.5673076923077
2017-11-10,77.95238095238095
2017-11-11,71.25
2017-11-12,73.31858407079646
2017-11-13,50.53398058252427
2017-11-14,50.3921568627451
2017-11-15,38.398058252427184
2017-11-16,63.138297872340424
2017-11-17,52.78846153846154
2017-11-18,72.5
2017-11-19,101.16935483870968
2017-11-20,115.5
2017-11-21,113.79629629629629
2017-11-22,124.070796460177
2017-11-23,94.35185185185185
2017-11-24,129.36936936936937
2017-11-25,99.5945945945946
2017-11-26,65.95238095238095
2017-11-27,61.97802197802198
2017-11-28,45.797872340425535
2017-11-29,32.276785714285715
2017-11-30,67.42105263157895
2017-12-01,56.44230769230769
2017-12-02,61.43518518518518
2017-12-03,61.916666666666664
2017-12-04,58.09090909090909
2017-12-05,66.3953488372093
2017-12-06,70.5813953488372
2017-12-07,67.16981132075472
2017-12-08,63.148148148148145
2017-12-09,60.523809523809526
2017-12-10,75.55045871559633
2017-12-11,57.98850574712644
2017-12-12,63.14102564102564
2017-12-13,57.75229357798165
2017-12-14,73.97260273972603
2017-12-15,80.57851239669421
2017-12-16,71.78571428571429
2017-12-17,96.39423076923077
2017-12-18,97.20338983050847
2017-12-19,109.04166666666667
2017-12-20,81.92307692307692
2017-12-21,94.79166666666667
2017-12-22,89.25438596491227
2017-12-23,85.63636363636364
2017-12-24,86.25954198473282
2017-12-25,97.5609756097561
2017-12-26,120.28688524590164
2017-12-27,130.82644628099175
2017-12-28,136.25925925925927
2017-12-29,140.8849557522124
2017-12-30,150.7377049180328
2017-12-31,115.8695652173913
2018-01-01,89.02777777777777
2018-01-02,126.1864406779661
2018-01-03,69.30555555555556
2018-01-04,126.47321428571429
2018-01-05,104.69565217391305
2018-01-06,81.26126126126127
2018-01-07,53.22834645669291
2018-01-08,86.61904761904762
2018-01-09,56.76190476190476
2018-01-10,60.35353535353536
2018-01-11,61.94174757281554
2018-01-12,57.71844660194175
2018-01-13,81.05263157894737
2018-01-14,85.22935779816514
2018-01-15,82.9047619047619
2018-01-16,58.26923076923077
2018-01-17,48.3177570093458
2018-01-18,48.666666666666664
2018-01-19,61.25
2018-01-20,78.88349514563107
2018-01-21,76.625
2018-01-22,56.79245283018868
2018-01-23,47.8494623655914
2018-01-24,51.35514018691589
2018-01-25,53.440366972477065
2018-01-26,57.28155339805825
2018-01-27,69.009009009009
2018-01-28,60.889830508474574
2018-01-29,56.559633027522935
2018-01-30,46.34615384615385
2018-01-31,55.68181818181818
2018-02-01,59.629629629629626
2018-02-02,58.75
2018-02-03,80.04132231404958
2018-02-04,65.21008403361344
2018-02-05,66.95238095238095
2018-02-06,39.271844660194176
2018-02-07,47.589285714285715
2018-02-08,62.18446601941748
2018-02-09,81.27450980392157
2018-02-10,72.8921568627451
2018-02-11,80.43859649122807
2018-02-12,120.3883495145631
2018-02-13,82.21153846153847
2018-02-14,69.6078431372549
2018-02-15,83.88888888888889
2018-02-16,92.45098039215686
2018-02-17,103.36283185840708
2018-02-18,101.19047619047619
2018-02-19,93.22429906542057
2018-02-20,77.33333333333333
2018-02-21,69.0
2018-02-22,58.737864077669904
2018-02-23,62.61904761904762
2018-02-24,57.60683760683761
2018-02-25,53.230088495575224
2018-02-26,52.52336448598131
2018-02-27,41.39423076923077
2018-02-28,40.09708737864078
2018-03-01,33.23232323232323
2018-03-02,52.06730769230769
2018-03-03,79.5754716981132
2018-03-04,74.73214285714286
2018-03-05,69.44444444444444
2018-03-06,44.285714285714285
2018-03-07,54.320388349514566
2018-03-08,59.62765957446808
2018-03-09,69.15
2018-03-10,100.99137931034483
2018-03-11,89.91935483870968
2018-03-12,112.43362831858407
2018-03-13,121.85344827586206
2018-03-14,96.1304347826087
2018-03-15,117.04545454545455
2018-03-16,88.9047619047619
2018-03-17,64.01785714285714
2018-03-18,60.67226890756302
2018-03-19,59.074074074074076
2018-03-20,44.00826446280992
2018-03-21,55.56521739130435
2018-03-22,68.85964912280701
2018-03-23,69.22413793103448
2018-03-24,70.8695652173913
2018-03-25,82.265625
2018-03-26,120.67567567567568
2018-03-27,128.00884955752213
2018-03-28,107.76785714285714
2018-03-29,100.57692307692308
2018-03-30,88.61607142857143
2018-03-31,107.95081967213115
2018-04-01,76.12
2018-04-02,100.84033613445378
2018-04-03,131.65217391304347
2018-04-04,114.56521739130434
2018-04-05,112.37288135593221
2018-04-06,78.7719298245614
2018-04-07,74.03508771929825
2018-04-08,60.21008403361345
2018-04-09,43.4051724137931
2018-04-10,21.885964912280702
2018-04-11,35.666666666666664
2018-04-12,40.70796460176991
2018-04-13,54.24778761061947
2018-04-14,59.80582524271845
2018-04-15,58.56382978723404
2018-04-16,72.68518518518519
2018-04-17,45.0
2018-04-18,43.020833333333336
2018-04-19,47.99107142857143
2018-04-20,71.30630630630631
2018-04-21,58.79032258064516
2018-04-22,48.083333333333336
2018-04-23,46.711711711711715
2018-04-24,29.778761061946902
2018-04-25,34.642857142857146
2018-04-26,46.5625
2018-04-27,55.41284403669725
2018-04-28,66.06194690265487
2018-04-29,58.72
2018-04-30,48.706896551724135
2018-05-01,37.47826086956522
2018-05-02,37.64957264957265
2018-05-03,40.51282051282051
2018-05-04,81.1304347826087
2018-05-05,88.73831775700934
2018-05-06,83.75
2018-05-07,56.43478260869565
2018-05-08,43.25892857142857
2018-05-09,43.333333333333336
2018-05-10,52.22222222222222
2018-05-11,75.0
2018-05-12,75.0
2018-05-13,78.88392857142857
2018-05-14,55.375
2018-05-15,65.08474576271186
2018-05-16,56.92307692307692
2018-05-17,44.4
2018-05-18,55.34188034188034
2018-05-19,55.68376068376068
2018-05-20,51.851851851851855
2018-05-21,59.65811965811966
2018-05-22,50.175438596491226
2018-05-23,59.0
2018-05-24,54.27350427350427
2018-05-25,59.621848739495796
2018-05-26,83.0672268907563
2018-05-27,91.34408602150538
2018-05-28,97.71186440677967
2018-05-29,78.2051282051282
2018-05-30,83.49137931034483
2018-05-31,82.11864406779661
2018-06-01,77.3076923076923
2018-06-02,78.55371900826447
2018-06-03,77.55813953488372
2018-06-04,68.55932203389831
2018-06-05,70.9504132231405
2018-06-06,80.91304347826087
2018-06-07,68.2905982905983
2018-06-08,70.99056603773585
2018-06-09,69.6774193548387
2018-06-10,75.7751937984496
2018-06-11,75.72033898305085
2018-06-12,78.5
2018-06-13,74.15254237288136
2018-06-14,95.58252427184466
2018-06-15,69.7457627118644
2018-06-16,69.87394957983193
2018-06-17,75.625
2018-06-18,66.86440677966101
2018-06-19,68.33333333333333
2018-06-20,74.73684210526316
2018-06-21,83.52941176470588
2018-06-22,86.27118644067797
2018-06-23,89.50819672131148
2018-06-24,88.7410071942446
2018-06-25,67.54310344827586
2018-06-26,59.52
2018-06-27,68.51239669421487
2018-06-28,57.46376811594203
2018-06-29,64.375
2018-06-30,85.35971223021583
2018-07-01,61.47260273972603
2018-07-02,74.5220588235294
2018-07-03,72.2
2018-07-04,55.32520325203252
2018-07-05,69.13793103448276
2018-07-06,61.35338345864662
2018-07-07,41.42384105960265
2018-07-08,47.6551724137931
2018-07-09,51.81818181818182
2018-07-10,55.206896551724135
2018-07-11,47.12328767123287
2018-07-12,51.48760330578512
2018-07-13,74.23333333333333
2018-07-14,43.30827067669173
2018-07-15,40.369127516778526
2018-07-16,46.36054421768708
2018-07-17,54.629629629629626
2018-07-18,64.8972602739726
2018-07-19,60.283687943262414
2018-07-20,59.81366459627329
2018-07-21,45.73943661971831
2018-07-22,45.2112676056338
2018-07-23,52.310344827586206
2018-07-24,57.34265734265734
2018-07-25,57.25352112676056
2018-07-26,63.206896551724135
2018-07-27,65.56666666666666
2018-07-28,46.726618705035975
2018-07-29,45.85616438356164
2018-07-30,46.49305555555556
